id;ide;ide_other;ide_reason;ide_reason_other;ide_rating;ide_moving_reason;ide_moving_reason_other;language;language_other;language_reason;language_reason_other;language_rating;language_moving_reason;language_moving_reason_other;appstack;appstack_other;appstack_reason;appstack_reason_other;appstack_rating;appstack_moving_reason;appstack_moving_reason_other;architecture;architecture_other;architecture_reason;architecture_reason_other;architecture_rating;architecture_moving_reason;architecture_moving_reason_other;database;database_other;database_reason;database_reason_other;database_rating;database_moving_reason;database_moving_reason_other;devops;devops_reason;devops_reason_other;performance;performance_reason;performance_reason_other;exciting_tech;tech_choices;productivity_boost;job_description;job_description_other;company;teamsize;experience_years;country
a1a8ef50f516ad7325069e4733dfc60c;Eclipse IDE;;;It was the best a couple of years ago and have not done enough research in a while;5;Not enough time to migrate though I know it'll be better;;Java 8 (or newer);;It was an experiment;;8;;;;compact profile 1 for embedded application purposes;;small footprint, high level, extensible with good access to 3pp libraries;9;;;Library or framework;;Suitability: it fits our requirements most effectively;;9;;;MongoDB;;Suitability: it fits our architechture / requirements;;10;;;We are the DevOps ;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;No good news on the horizon. Mostly look forward to IoT Industry maturing.;I wish we've chosen a different set of technologies;Programming language;;Software Developer, Software Architect, DevOps, Systems Architect ;Midsized company (I work in an open plan office);3-9;11;Sweden
a737f30b3d46a3e698fadb62a94b253d;IntelliJ IDEA;;Company policy;;10;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;SOA;;Suitability: it fits our requirements most effectively;;10;;;Oracle DB;;Company policy: we have licenses already;;10;;;The Dev team and the Ops team work together;Stable operating environment;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;InfluxDB, docker, mesos, elastic search stack, R ;We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;8;Germany
14ca9a16f44b95861d7bd70b57247e41;IntelliJ IDEA;;Functionality: it's superior;;7;;;Scala;;Functional superiority;;9;;;Spring ;;Company policy: we have other projects using the same stack;;5;We're tied to specific tooling for the platform;;Microservices;;Suitability: it fits our requirements most effectively;;9;;;MySQL;;Suitability: it fits our architechture / requirements;;8;;;The Dev team and the Ops team work together;Faster resolution of problems;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;Reactive Streams;We're good, it feels productive, and we know how to move forward;Application stack ;Software Developer;;Midsized company (I work in an open plan office);3-9;15;Lithuania
60ba0e460bbaad0a096bc0d2eb69d481;NetBeans IDE;;Project requires it;;7;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;7;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;8;;;MySQL;;Suitability: it fits our architechture / requirements;;7;;;We are the DevOps ;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance has never been a requirement;;"ReactJS;Java9";We're good, it feels productive, and we know how to move forward;IDE;Software Developer;;Midsized company (I work in an open plan office);3-9;15;Italy
2f69137c541ba3f16bba6e569190584e;Eclipse IDE;;Familiarity: it's what I know;;7;;;Java 7 (or older);;Team skills: it was what we knew the best;;7;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;Postgres;;Suitability: it fits our architechture / requirements;;9;;;The Dev team and the Ops team work together;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;"Intellij Idea; Spring Boot; AWS; Android Studio";We're good, it feels productive, and we know how to move forward;IDE;Software Developer;;Midsized company (I work in an open plan office);3-9;9;India
fa482965ecf52103f7607e71b94fa7a9;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Spring ;;It's functionally superior;;9;;;;something normal between microservice and monolith?;Suitability: it fits our requirements most effectively;;7;;;Oracle DB;;Company policy: we have licenses already;;7;;;We have a DevOps engineer;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;some config as code thinggie (helm);Typically, it's a lot of firefighting and bugfixing. Not much development.;Application stack ;Developer Advocate/Technical Evangelist;;Midsized company (I work in an open plan office);20-49;15;Switzerland
0a33ef386e642b873228bbc7a0e87eb9;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;Project requirements: it was the best fit for this particular project;;10;;;Library or framework;;Suitability: it fits our requirements most effectively;;8;;;MongoDB;;It's strongly encouraged by our application stack choice;;5;It's a fixed project / company requirement;;We don't even have ops;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;"kotlin;sparkjava";We're good, it feels productive, and we know how to move forward;I'm the rockstar ninja as is. I'm good.;Software Developer;;Small company (I work in a shared office space or small office);20-49;5;China
a1aee25d2c8734fa526e5dd28a326894;NetBeans IDE;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Spring ;;Company policy: we have other projects using the same stack;;8;;;Microservices;;Our application stack encourages it;;8;;;Oracle DB;;Company policy: we have licenses already;;8;;;We are the DevOps ;Happier team;;We benchmark or have performance tests to catch regressions;Performance tooling / experts are expensive;;Aws;We're good, it feels productive, and we know how to move forward;Virtualization tools;Team Lead;;Contractor / Freelance (I work when, where and for whom I want!);3-9;6;France
58d4bd4e2f0292372feac7f984c95a7c;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;9;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;6;;;MySQL;;Suitability: it fits our architechture / requirements;;8;;;We don't even have ops;Stable operating environment;;We react to the user complains;We don't know how to properly address performance issues;;"bigdata;scala";We're good, it feels productive, and we know how to move forward;Project architecture;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);10-19;23;Spain
0804b8b59b6ca9e6a6f3724a48f8cc30;IntelliJ IDEA;;Functionality: it's superior;;7;;;Java 7 (or older);;Team skills: it was what we knew the best;;4;We're tied to specific tooling for the language;;Java EE;;Project requirements: it was the best fit for this particular project;;6;;;SOA;;Legacy reasons: it was picked ages ago, must have made sense then;;5;The project kinda works, don't touch what's not completely broken;;;IBM DB2;;Client Constraints;4;It's a fixed project / company requirement;;We are the DevOps ;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;docker;I wish we've chosen a different set of technologies;Programming language;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);20-49;2;Portugal
f702ad6dffbbe349e4cc52a8e288fbd6;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;6;;;Spring ;;Project requirements: it was the best fit for this particular project;;8;;;Split architecture: frontend / backend;;Our application stack encourages it;;8;;;Postgres;;Company policy: we have licenses already;;8;;;The Dev team and the Ops team work together;Faster resolution of problems;;We react to the user complains;Performance has never been a requirement;;microservices;Typically, it's a lot of firefighting and bugfixing. Not much development.;Project architecture;Team Lead;;Midsized company (I work in an open plan office);3-9;14;Belgium
c73427171696d5b170cfc7bfcc00edff;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Functional superiority;;8;;;Java EE;;Familiarity: we know it the best;;7;;;Monolith;;Familiarity: we have the skills and know we can make it work;;5;;Are moving away;MySQL;;Budget;;8;;;The Dev team and the Ops team work together;Faster resolution of problems;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;ember;We're good, it feels productive, and we know how to move forward;Application stack ;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;18;Germany
4ab625cceae552319aad93cccbdbe6f5;;Rational Application Developer;Company policy;;4;It's a fixed project / company requirement;;Java 7 (or older);;Company policy: we're a $LANG shop;;8;;;;JSF;Company policy: we have other projects using the same stack;;3;It's a fixed project / company requirement;;Monolith;;Company policy: all projects use it;;5;It's a fixed project / company requirement;;;DB2;Company policy: we have licenses already;;8;;;At least we talk to the Ops people;Stable operating environment;;We have APMs and monitor health of the deployments;We don't know how to properly address performance issues;;"Agile; Git; Gradle; Jenkins ";It's the worst, we barely move forward;Application stack ;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;10;Belgium
16f8dd45192d1bb69a31d97edd93e2ff;Eclipse IDE;;Project requires it;;7;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;7;;;No stack, i.e. plain old Java;;Project requirements: it was the best fit for this particular project;;7;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Postgres;;It's strongly encouraged by our application stack choice;;8;;;The Dev team and the Ops team work together;Faster delivery of features;;We have APMs and monitor health of the deployments;We don't know how to properly address performance issues;;Ansible;Typically, it's a lot of firefighting and bugfixing. Not much development.;We need to care about performance more;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;3;Canada
277f8336263f0f6f2f468eb15d7d8cd1;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;SOA;;Our application stack encourages it;;8;;;Postgres;;Suitability: it fits our architechture / requirements;;10;;;We are the DevOps ;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;pitest (mutation testing);We're good, it feels productive, and we know how to move forward;I'm the rockstar ninja as is. I'm good.;Software Developer;;Midsized company (I work in an open plan office);3-9;6;Austria
8f1e07967558ec24e41894436cfa9342;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Team skills: it was what we knew the best;;7;;;Custom in-house monstrocity;;;Incompetence;1;The team is large and inflexible;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;4;The team is large and inflexible;;Oracle DB;;Familiarity: we know it the best;;5;The price of the migration is enormous;;At least we talk to the Ops people;Faster resolution of problems;;We react to the user complains;Performance directly affects our bottom line;;Spring Boot;It's the worst, we barely move forward;Application stack ;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;3;Czech Republic
